2023-08-15 12:45:15.225349
{'time': '16.08.2023 16:52:31', 'latitude': '53.178318', 'longitude': '45.008835', 'Температура': '23.13', 'Влажность': '43.84', 'Давление': '747.84', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1683, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:52:52', 'latitude': '53.178318', 'longitude': '45.008850', 'Температура': '23.18', 'Влажность': '43.81', 'Давление': '747.83', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1627, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:53:12', 'latitude': '53.178318', 'longitude': '45.008865', 'Температура': '23.21', 'Влажность': '43.77', 'Давление': '747.79', 'Уровень CO2': 0, 'Уровень NO2': 80, 'Уровень SO2': 0, 'Уровень CO': 1637, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:53:33', 'latitude': '53.178314', 'longitude': '45.008869', 'Температура': '23.24', 'Влажность': '43.75', 'Давление': '747.80', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1600, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 16:53:53', 'latitude': '53.178314', 'longitude': '45.008884', 'Температура': '23.28', 'Влажность': '43.73', 'Давление': '747.81', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1590, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 16:54:14', 'latitude': '53.178314', 'longitude': '45.008888', 'Температура': '23.32', 'Влажность': '43.71', 'Давление': '747.80', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1580, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:54:34', 'latitude': '53.178310', 'longitude': '45.008884', 'Температура': '23.34', 'Влажность': '43.67', 'Давление': '747.78', 'Уровень CO2': 0, 'Уровень NO2': 80, 'Уровень SO2': 0, 'Уровень CO': 1552, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:54:55', 'latitude': '53.178310', 'longitude': '45.008884', 'Температура': '23.38', 'Влажность': '43.64', 'Давление': '747.77', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1542, 'Концентрация крупных частиц пыли (PM 10)': 4, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 4, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:55:15', 'latitude': '53.178307', 'longitude': '45.008884', 'Температура': '23.41', 'Влажность': '43.63', 'Давление': '747.79', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1533, 'Концентрация крупных частиц пыли (PM 10)': 4, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 4, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:55:36', 'latitude': '53.178307', 'longitude': '45.008881', 'Температура': '23.44', 'Влажность': '43.62', 'Давление': '747.79', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1533, 'Концентрация крупных частиц пыли (PM 10)': 4, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 4, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:55:56', 'latitude': '53.178310', 'longitude': '45.008877', 'Температура': '23.47', 'Влажность': '43.60', 'Давление': '747.80', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1515, 'Концентрация крупных частиц пыли (PM 10)': 4, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 4, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:56:17', 'latitude': '53.178310', 'longitude': '45.008877', 'Температура': '23.49', 'Влажность': '43.59', 'Давление': '747.83', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1515, 'Концентрация крупных частиц пыли (PM 10)': 4, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 4, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:56:37', 'latitude': '53.178310', 'longitude': '45.008877', 'Температура': '23.53', 'Влажность': '43.57', 'Давление': '747.85', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1496, 'Концентрация крупных частиц пыли (PM 10)': 4, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 4, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:56:58', 'latitude': '53.178310', 'longitude': '45.008877', 'Температура': '23.56', 'Влажность': '43.58', 'Давление': '747.80', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1505, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:57:18', 'latitude': '53.178310', 'longitude': '45.008877', 'Температура': '23.59', 'Влажность': '43.57', 'Давление': '747.80', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1486, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:57:39', 'latitude': '53.178310', 'longitude': '45.008877', 'Температура': '23.61', 'Влажность': '43.54', 'Давление': '747.85', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1486, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 16:57:59', 'latitude': '53.178310', 'longitude': '45.008877', 'Температура': '23.64', 'Влажность': '43.55', 'Давление': '747.86', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1467, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 16:58:20', 'latitude': '53.178310', 'longitude': '45.008881', 'Температура': '23.68', 'Влажность': '43.55', 'Давление': '747.87', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1477, 'Концентрация крупных частиц пыли (PM 10)': 4, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 4, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:58:40', 'latitude': '53.178310', 'longitude': '45.008877', 'Температура': '23.69', 'Влажность': '43.56', 'Давление': '747.83', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1477, 'Концентрация крупных частиц пыли (PM 10)': 4, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 4, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:59:01', 'latitude': '53.178310', 'longitude': '45.008877', 'Температура': '23.72', 'Влажность': '43.54', 'Давление': '747.82', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1477, 'Концентрация крупных частиц пыли (PM 10)': 4, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 4, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 2}
{'time': '16.08.2023 16:59:21', 'latitude': '53.178310', 'longitude': '45.008881', 'Температура': '23.75', 'Влажность': '43.58', 'Давление': '747.84', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1440, 'Концентрация крупных частиц пыли (PM 10)': 4, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 4, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 16:59:42', 'latitude': '53.178310', 'longitude': '45.008884', 'Температура': '23.77', 'Влажность': '43.61', 'Давление': '747.81', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1467, 'Концентрация крупных частиц пыли (PM 10)': 4, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 4, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 17:00:02', 'latitude': '53.178310', 'longitude': '45.008888', 'Температура': '23.77', 'Влажность': '43.62', 'Давление': '747.84', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1458, 'Концентрация крупных частиц пыли (PM 10)': 4, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 4, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 17:00:23', 'latitude': '53.178310', 'longitude': '45.008888', 'Температура': '23.80', 'Влажность': '43.62', 'Давление': '747.85', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1458, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:00:43', 'latitude': '53.178310', 'longitude': '45.008884', 'Температура': '23.83', 'Влажность': '43.66', 'Давление': '747.85', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1458, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:01:04', 'latitude': '53.178307', 'longitude': '45.008884', 'Температура': '23.84', 'Влажность': '43.67', 'Давление': '747.86', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1448, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:01:24', 'latitude': '53.178307', 'longitude': '45.008881', 'Температура': '23.85', 'Влажность': '43.67', 'Давление': '747.85', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1430, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:01:45', 'latitude': '53.178307', 'longitude': '45.008881', 'Температура': '23.90', 'Влажность': '43.66', 'Давление': '747.89', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1430, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:02:05', 'latitude': '53.178303', 'longitude': '45.008881', 'Температура': '23.91', 'Влажность': '43.67', 'Давление': '747.91', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1430, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:02:26', 'latitude': '53.178303', 'longitude': '45.008881', 'Температура': '23.93', 'Влажность': '43.68', 'Давление': '747.90', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1430, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:02:46', 'latitude': '53.178303', 'longitude': '45.008881', 'Температура': '23.95', 'Влажность': '43.66', 'Давление': '747.90', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:03:07', 'latitude': '53.178303', 'longitude': '45.008881', 'Температура': '23.97', 'Влажность': '43.65', 'Давление': '747.90', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1420, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:03:27', 'latitude': '53.178303', 'longitude': '45.008881', 'Температура': '23.97', 'Влажность': '43.64', 'Давление': '747.91', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:03:48', 'latitude': '53.178303', 'longitude': '45.008884', 'Температура': '24.01', 'Влажность': '43.60', 'Давление': '747.94', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1420, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:04:08', 'latitude': '53.178303', 'longitude': '45.008884', 'Температура': '24.01', 'Влажность': '43.62', 'Давление': '747.90', 'Уровень CO2': 0, 'Уровень NO2': 82, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:04:29', 'latitude': '53.178299', 'longitude': '45.008884', 'Температура': '24.03', 'Влажность': '43.67', 'Давление': '747.91', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1430, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:04:49', 'latitude': '53.178299', 'longitude': '45.008884', 'Температура': '24.04', 'Влажность': '43.75', 'Давление': '747.91', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1420, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:05:10', 'latitude': '53.178295', 'longitude': '45.008888', 'Температура': '24.06', 'Влажность': '43.78', 'Давление': '747.92', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1430, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:05:30', 'latitude': '53.178295', 'longitude': '45.008888', 'Температура': '24.07', 'Влажность': '43.81', 'Давление': '747.95', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1401, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:05:51', 'latitude': '53.178295', 'longitude': '45.008888', 'Температура': '24.10', 'Влажность': '43.82', 'Давление': '747.93', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1420, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:06:11', 'latitude': '53.178295', 'longitude': '45.008884', 'Температура': '24.10', 'Влажность': '43.83', 'Давление': '747.93', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 17:06:32', 'latitude': '53.178295', 'longitude': '45.008881', 'Температура': '24.12', 'Влажность': '43.85', 'Давление': '747.94', 'Уровень CO2': 0, 'Уровень NO2': 90, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:06:52', 'latitude': '53.178295', 'longitude': '45.008877', 'Температура': '24.13', 'Влажность': '43.88', 'Давление': '747.94', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:07:13', 'latitude': '53.178291', 'longitude': '45.008877', 'Температура': '24.15', 'Влажность': '43.92', 'Давление': '747.94', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:07:33', 'latitude': '53.178288', 'longitude': '45.008877', 'Температура': '24.16', 'Влажность': '43.94', 'Давление': '747.91', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:07:54', 'latitude': '53.178291', 'longitude': '45.008877', 'Температура': '24.19', 'Влажность': '43.96', 'Давление': '747.93', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1401, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:08:14', 'latitude': '53.178291', 'longitude': '45.008877', 'Температура': '24.19', 'Влажность': '43.98', 'Давление': '747.89', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:08:35', 'latitude': '53.178291', 'longitude': '45.008881', 'Температура': '24.21', 'Влажность': '43.94', 'Давление': '747.96', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:08:55', 'latitude': '53.178291', 'longitude': '45.008881', 'Температура': '24.22', 'Влажность': '43.92', 'Давление': '747.93', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:09:16', 'latitude': '53.178291', 'longitude': '45.008884', 'Температура': '24.23', 'Влажность': '43.87', 'Давление': '747.95', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1401, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:09:36', 'latitude': '53.178291', 'longitude': '45.008884', 'Температура': '24.25', 'Влажность': '43.86', 'Давление': '747.91', 'Уровень CO2': 0, 'Уровень NO2': 88, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 17:09:57', 'latitude': '53.178295', 'longitude': '45.008884', 'Температура': '24.27', 'Влажность': '43.92', 'Давление': '747.90', 'Уровень CO2': 0, 'Уровень NO2': 98, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 17:10:17', 'latitude': '53.178295', 'longitude': '45.008884', 'Температура': '24.26', 'Влажность': '44.05', 'Давление': '747.91', 'Уровень CO2': 0, 'Уровень NO2': 88, 'Уровень SO2': 0, 'Уровень CO': 1401, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:10:38', 'latitude': '53.178299', 'longitude': '45.008881', 'Температура': '24.29', 'Влажность': '44.13', 'Давление': '747.94', 'Уровень CO2': 0, 'Уровень NO2': 88, 'Уровень SO2': 0, 'Уровень CO': 1401, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:10:58', 'latitude': '53.178299', 'longitude': '45.008877', 'Температура': '24.29', 'Влажность': '44.21', 'Давление': '747.92', 'Уровень CO2': 0, 'Уровень NO2': 88, 'Уровень SO2': 0, 'Уровень CO': 1401, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:11:19', 'latitude': '53.178299', 'longitude': '45.008877', 'Температура': '24.32', 'Влажность': '44.27', 'Давление': '747.94', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:11:39', 'latitude': '53.178299', 'longitude': '45.008877', 'Температура': '24.34', 'Влажность': '44.30', 'Давление': '747.91', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1392, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:12:00', 'latitude': '53.178303', 'longitude': '45.008877', 'Температура': '24.34', 'Влажность': '44.30', 'Давление': '747.94', 'Уровень CO2': 0, 'Уровень NO2': 86, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 3}
{'time': '16.08.2023 17:12:20', 'latitude': '53.178303', 'longitude': '45.008873', 'Температура': '24.35', 'Влажность': '44.26', 'Давление': '747.92', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1401, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:12:41', 'latitude': '53.178303', 'longitude': '45.008873', 'Температура': '24.35', 'Влажность': '44.26', 'Давление': '747.93', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1401, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:13:01', 'latitude': '53.178303', 'longitude': '45.008869', 'Температура': '24.38', 'Влажность': '44.23', 'Давление': '747.95', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 5, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 5, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:13:22', 'latitude': '53.178303', 'longitude': '45.008869', 'Температура': '24.38', 'Влажность': '44.21', 'Давление': '747.95', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1401, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
{'time': '16.08.2023 17:13:42', 'latitude': '53.178299', 'longitude': '45.008869', 'Температура': '24.40', 'Влажность': '44.19', 'Давление': '747.94', 'Уровень CO2': 0, 'Уровень NO2': 84, 'Уровень SO2': 0, 'Уровень CO': 1411, 'Концентрация крупных частиц пыли (PM 10)': 6, 'Концентрация мелкодисперсных частиц пыли (PM 2,5)': 6, 'Концентрация ультрадисперсных частиц пыли (PM 1,0)': 4}
